MotoristaID,Nome,NumeroCarteira,DataContratacao,CategoriaCarteira,Status
1430,Anna Liz Gomes,0969502224,2024-04-09,E,Inativo
1431,Letícia Guerra,7271577466,2021-08-26,A,Ativo
1432,Jade Porto,4775718006,2021-06-10,A,Ativo
1433,Vitor Hugo Moura,5877186329,2022-06-28,B,Ativo
1434,Ravi Porto,4225594078,2023-07-12,C,Suspenso
1435,Thiago Cavalcanti,8590411408,2023-05-11,D,Suspenso
1436,Eduardo Andrade,5904146949,2023-01-19,C,Ativo
1437,Isis Porto,7372414850,2021-11-21,E,Suspenso
1438,Manuella Camargo,2489482254,2023-06-04,E,Suspenso
1439,Benicio Viana,1492625788,2023-09-12,B,Suspenso
1440,Ísis das Neves,0690547431,2023-04-27,E,Ativo
1441,Davi Miguel Santos,7697730210,2022-03-23,E,Ativo
1442,Dr. Bryan Machado,0570801520,2023-10-14,A,Ativo
1443,Luigi Sales,5762134148,2021-12-22,E,Ativo
1444,Isaac Pimenta,7953480357,2024-04-10,A,Inativo
1445,Nathan Araújo,3542609016,2023-03-03,D,Suspenso
1446,Bruna Vieira,6900145929,2023-08-09,C,Ativo
1447,Liam Santos,7279984643,2024-01-04,B,Ativo
1448,Pietro da Cruz,1865762494,2023-07-11,D,Inativo
1449,Maria Flor Sampaio,6125273437,2022-05-30,C,Inativo
1450,Sra. Beatriz Rezende,6238942592,2024-04-13,C,Ativo
1451,Srta. Alana Sousa,9437939506,2023-04-09,D,Ativo
1452,Mariane Gonçalves,5953250755,2021-09-14,E,Suspenso
1453,Srta. Clara Cassiano,3017546699,2022-01-22,D,Ativo
1454,Ana Sophia Brito,8944104949,2022-07-18,C,Ativo
1455,Sr. Antônio Pimenta,9749430710,2021-07-19,B,Ativo
1456,Larissa Moraes,6907594405,2023-11-04,C,Suspenso
1457,Pedro Henrique Fernandes,1097353152,2022-05-31,B,Suspenso
1458,Davi Lucca Ferreira,6821418645,2022-07-07,B,Ativo
1459,Renan Montenegro,5773204775,2021-11-18,B,Suspenso
1460,Valentim Freitas,8433673736,2024-01-12,A,Suspenso
1461,Lavínia Monteiro,7037781979,2022-08-29,E,Ativo
1462,Allana Pastor,5692677091,2022-12-13,D,Suspenso
1463,Caleb Brito,8184343287,2022-11-09,D,Inativo
1464,Bento Monteiro,2500086909,2024-02-22,B,Ativo
1465,Luara Cunha,7475202151,2021-10-29,B,Ativo
1466,Elisa Câmara,8847866249,2022-07-02,E,Ativo
1467,Mariana Gonçalves,9743063522,2023-12-02,C,Ativo
1468,Sr. João Vitor Moreira,8964899030,2023-06-12,B,Ativo
1469,Rebeca Silva,5216270703,2024-05-06,B,Suspenso
1470,Pietro Viana,5050637009,2024-01-20,E,Suspenso
1471,Isaac Borges,7306667324,2022-04-28,A,Suspenso
1472,Sr. Kaique Sá,9473711404,2024-03-27,B,Suspenso
1473,Sr. Luiz Miguel da Conceição,6642117861,2021-12-20,C,Ativo
1474,Ian Ribeiro,5971442528,2021-11-27,A,Ativo
1475,Aurora Andrade,9579727052,2024-01-14,B,Inativo
1476,Isabela Rodrigues,4032336345,2024-01-09,C,Suspenso
1477,Alexia Cardoso,7367847173,2024-02-16,A,Ativo
1478,Dra. Camila Macedo,9015639622,2021-10-03,E,Inativo
1479,Olívia Garcia,8334234962,2022-03-01,C,Ativo
1480,Valentim Pires,7414703803,2023-07-11,B,Suspenso
1481,Thales Nogueira,2129128004,2023-01-21,B,Suspenso
1482,Ana Luiza Albuquerque,8252478407,2023-04-01,E,Ativo
1483,Catarina Costa,5382679264,2022-12-19,A,Ativo
1484,Sr. Gustavo Lopes,9128471449,2023-10-03,E,Suspenso
1485,Léo Cassiano,6883813534,2023-03-17,D,Ativo
1486,Daniel Brito,8918018352,2023-07-20,B,Suspenso
1487,Leonardo Rios,7686298599,2023-01-10,B,Ativo
1488,Dra. Sarah Monteiro,7331704651,2023-12-12,E,Suspenso
1489,Clara Duarte,8405454618,2024-05-15,E,Ativo
1490,Sr. Heitor Albuquerque,1204212494,2022-03-10,E,Ativo
1491,Ian Ramos,8824191720,2021-09-09,E,Suspenso
1492,Caroline Caldeira,3004099794,2023-05-13,E,Suspenso
1493,Srta. Maria Isis Mendonça,6653003405,2022-09-16,C,Ativo
1494,Emanuelly Pinto,7841717382,2022-02-22,B,Ativo
1495,Raquel Albuquerque,5869921637,2022-09-16,A,Inativo
1496,Maria Isis Fonseca,5994699985,2023-10-05,D,Suspenso
1497,Sr. Vinicius Alves,3200710399,2023-09-14,C,Inativo
1498,Srta. Natália Ferreira,4734300155,2024-06-03,D,Inativo
1499,Dra. Maria Fernanda Pimenta,1799732819,2022-12-17,E,Suspenso
1500,Ana Clara Vieira,9055777412,2021-11-30,E,Suspenso
1501,Eloah das Neves,6529832592,2022-02-25,C,Ativo
1502,Hadassa Araújo,9427134472,2023-09-22,D,Inativo
1503,Srta. Gabrielly Silveira,0179478396,2023-11-08,A,Suspenso
1504,Fernando Teixeira,8281403551,2024-01-17,E,Ativo
1505,Cauê Pinto,0801225998,2024-03-13,E,Inativo
1506,Gustavo Henrique Viana,4782957340,2021-11-07,E,Suspenso
1507,Dr. Henrique Aragão,5753967575,2022-12-22,D,Suspenso
1508,Ayla Souza,4719459298,2023-06-03,A,Suspenso
1509,Ana Carolina Brito,5305323512,2023-07-28,C,Ativo
1510,Yago Novaes,8368608665,2023-07-08,C,Inativo
1511,Sra. Ana Laura Nunes,6438849280,2022-07-05,D,Inativo
1512,Felipe Costa,4503747974,2021-07-19,E,Inativo
1513,Valentim Siqueira,1580775786,2023-01-18,E,Ativo
1514,Isaque Viana,2631139385,2021-12-03,D,Suspenso
1515,Larissa Araújo,1131530517,2022-12-16,B,Suspenso
1516,Gustavo Henrique Melo,4879326851,2022-04-06,A,Ativo
1517,Bianca Borges,2943140624,2023-01-19,C,Inativo
1518,Ana Liz Moraes,1448110059,2021-08-23,E,Ativo
1519,Dra. Alícia Novaes,5425128506,2024-01-22,E,Suspenso
1520,Olivia Rodrigues,4739233722,2022-04-28,E,Ativo
1521,Pedro Henrique Carvalho,4415696416,2024-01-03,A,Ativo
1522,Srta. Maria Helena da Costa,8000609906,2022-07-21,E,Ativo
1523,Maria Vitória Macedo,1290679411,2023-08-21,C,Inativo
1524,Maysa Melo,9865822092,2023-03-17,B,Ativo
1525,Maria Eduarda Barros,8413233588,2022-01-07,E,Ativo
1526,Marcelo Ramos,9759696825,2023-04-15,B,Ativo
1527,Bento da Conceição,4492537397,2022-09-01,A,Inativo
1528,Ana Carolina Rodrigues,7818338683,2023-03-27,A,Suspenso
1529,Davi Miguel Correia,4473118027,2022-08-31,D,Inativo
1530,Thomas Garcia,9444286467,2023-08-01,C,Suspenso
1531,Bruna Albuquerque,2657579336,2021-07-02,E,Suspenso
1532,Maria Luísa Fonseca,9164794511,2022-07-30,C,Inativo
1533,Sophia Cardoso,3132459773,2021-12-10,E,Ativo
1534,Vitor Hugo Pimenta,0982431739,2022-10-27,B,Inativo
1535,Marcos Vinicius Peixoto,9893841113,2022-05-30,E,Inativo
1536,Raul Campos,9416991524,2024-05-28,D,Suspenso
1537,Benício Castro,8987019397,2023-03-06,C,Ativo
1538,Joana Mendes,9315947198,2021-07-30,A,Ativo
1539,Luiz Gustavo Barros,6729276713,2023-01-10,D,Ativo
1540,Maria Helena Martins,3181456933,2023-02-28,E,Inativo
1541,Luan da Mata,9772289494,2023-09-18,C,Suspenso
1542,Natália Pinto,6888451930,2022-03-02,E,Suspenso
1543,Paulo Silveira,0610617587,2023-02-08,E,Inativo
1544,Enzo Pimenta,9574091844,2024-05-03,B,Ativo
1545,Srta. Mariana Pimenta,8746150707,2022-01-14,C,Inativo
1546,Felipe Lima,4382440601,2022-08-31,D,Suspenso
1547,Luana Vieira,0981361302,2023-07-06,D,Inativo
1548,Vinícius Teixeira,1066963983,2023-12-28,B,Suspenso
1549,Srta. Caroline Monteiro,7531389427,2021-07-11,E,Inativo
1550,Diogo Nascimento,3372197218,2021-08-25,E,Ativo
1551,Paulo Cirino,5360567207,2021-12-15,A,Suspenso
1552,Júlia Correia,2614594170,2022-09-28,B,Ativo
1553,Enzo Gabriel Cirino,6212781999,2021-07-20,A,Ativo
1554,Kaique Nogueira,7182976908,2022-07-26,C,Suspenso
1555,Antônio Santos,1626140371,2022-03-23,E,Suspenso
1556,Lívia Gomes,6875604614,2023-05-12,A,Inativo
1557,Sr. Breno Aragão,4963977377,2021-11-02,D,Suspenso
1558,Samuel Jesus,4769051103,2023-12-21,D,Inativo
1559,Eloá Jesus,5766516926,2024-01-30,B,Inativo
1560,Hellena da Paz,1231499512,2024-05-22,B,Ativo
1561,Pietra Ramos,3686027065,2023-05-13,D,Suspenso
1562,Pedro Henrique Albuquerque,7961334994,2022-06-28,D,Inativo
1563,Emilly da Rocha,1984937499,2023-11-13,E,Suspenso
1564,Sara Ramos,5658239798,2022-04-27,C,Ativo
1565,Maria Fernanda Freitas,9843341493,2023-04-24,D,Ativo
1566,Marcela Mendonça,2211895297,2022-02-17,A,Inativo
1567,Davi Luiz Castro,3417531253,2023-09-11,E,Inativo
1568,Ravi Lucca Costa,1347104575,2023-06-11,A,Inativo
1569,Carlos Eduardo Ferreira,1459615595,2023-11-18,C,Suspenso
1570,Pedro Miguel Marques,4395249493,2023-12-27,B,Suspenso
1571,Caroline Melo,7072762139,2023-08-21,B,Inativo
1572,Alícia Cavalcante,8269954800,2024-01-30,B,Inativo
1573,Antony Costa,7011830432,2023-11-18,A,Inativo
1574,Juan Jesus,9867142897,2023-10-24,E,Inativo
1575,Stephany das Neves,4138183348,2024-02-29,C,Ativo
1576,Thales Teixeira,9893484584,2022-04-07,D,Suspenso
1577,Ana Vitória das Neves,6224887043,2023-03-05,A,Suspenso
1578,Dra. Liz Marques,3346039430,2023-11-03,D,Ativo
1579,Dra. Maria Júlia Novais,6756002716,2021-06-12,E,Ativo
1580,Vicente Brito,7356690575,2022-02-01,A,Inativo
1581,Srta. Rafaela Martins,3021026827,2023-09-01,E,Ativo
1582,Marina Aragão,4290179807,2023-08-22,A,Ativo
1583,Thomas Camargo,1427442916,2022-01-25,E,Inativo
1584,Sr. Lucas Barbosa,9175401795,2022-06-22,B,Suspenso
1585,Hellena Lima,1250744531,2022-10-05,D,Inativo
1586,Guilherme Barros,3662196210,2023-04-06,D,Inativo
1587,Sr. Gabriel Moraes,8328895066,2021-11-21,B,Inativo
1588,Matheus Santos,7856388623,2023-05-21,C,Inativo
1589,Heitor Andrade,5510378819,2022-03-27,B,Inativo
1590,Marcelo Porto,1513760112,2023-03-18,C,Ativo
1591,Olivia Cavalcante,6948086889,2024-04-18,B,Inativo
1592,Thales Cunha,6163787387,2023-12-22,A,Inativo
1593,Sr. Murilo Garcia,9255004925,2021-10-10,B,Suspenso
1594,Fernanda Farias,1174066259,2023-03-22,D,Suspenso
1595,Vicente Pires,4240872596,2021-12-23,C,Ativo
1596,Vitor Vasconcelos,0673313433,2023-06-28,B,Inativo
1597,Maria Dias,7283083030,2022-03-14,C,Inativo
1598,Noah Aragão,3025620930,2023-03-14,B,Suspenso
1599,Dr. João Felipe Moura,2321128159,2024-03-10,B,Suspenso
1600,Henry Mendonça,4210430470,2022-02-25,D,Inativo
1601,Luara Rodrigues,5588097872,2023-10-27,B,Ativo
1602,Juliana das Neves,3610729768,2021-07-09,A,Inativo
1603,Maria Isis Casa Grande,6022573916,2023-01-29,A,Ativo
1604,Sophia da Cruz,8089740640,2024-02-08,E,Suspenso
1605,Erick Jesus,1717159498,2023-06-28,D,Inativo
1606,Ana Laura da Rosa,4765404376,2024-01-22,B,Ativo
1607,Lavínia Barros,7513448960,2024-04-22,A,Suspenso
1608,Srta. Maria Cecília Camargo,1377726691,2021-11-24,E,Inativo
1609,Bento da Rosa,1745852537,2021-06-10,D,Suspenso
1610,Hellena Gomes,8126349894,2023-04-24,A,Suspenso
1611,Vicente da Conceição,8292445370,2021-08-18,B,Ativo
1612,Gustavo Henrique Rezende,2147544714,2022-08-15,B,Ativo
1613,Ana Moura,9075654316,2022-12-13,A,Inativo
1614,Sra. Nina Cavalcante,3679371410,2022-08-24,E,Suspenso
1615,Marcela Montenegro,3555421936,2021-09-26,E,Inativo
1616,Dra. Ayla Vasconcelos,8467966217,2023-10-21,E,Ativo
1617,Anna Liz Dias,4759672871,2021-07-03,E,Suspenso
1618,Dante da Rosa,4952440349,2022-04-13,B,Suspenso
1619,Gael Garcia,3523686219,2022-06-03,A,Ativo
1620,Isadora Barbosa,9733315111,2021-06-23,C,Ativo
1621,Dra. Lunna Sá,5936653922,2021-06-14,B,Ativo
1622,Sr. Marcos Vinicius da Mata,8295545217,2022-12-30,A,Suspenso
1623,Bella Silveira,0408244318,2022-10-19,A,Ativo
1624,Matteo Carvalho,1011725156,2022-09-11,C,Ativo
1625,Gustavo Almeida,4476958546,2023-04-06,B,Inativo
1626,Liz Fernandes,2302442097,2023-10-12,C,Suspenso
1627,Joana da Rocha,8179646246,2022-12-27,A,Ativo
1628,Mirella Mendes,9628201703,2023-12-20,E,Inativo
1629,Vicente Marques,4315509403,2023-04-22,D,Inativo
1630,Lavínia Castro,8959684065,2023-05-24,E,Ativo
1631,Anthony Albuquerque,5290981401,2023-06-29,D,Inativo
1632,Heloisa Pimenta,4401187487,2023-11-28,E,Inativo
1633,Lucca Cavalcanti,6674801744,2023-04-28,A,Inativo
1634,Fernando da Rosa,7621150313,2024-04-16,D,Inativo
1635,Dr. Vinicius Gonçalves,6399319676,2024-03-18,E,Ativo
1636,Gabriela Vasconcelos,1648669386,2021-10-05,B,Inativo
1637,Vicente Cunha,9898397447,2022-05-19,A,Ativo
1638,Luiz Miguel Marques,5337779848,2023-07-28,D,Suspenso
1639,Fernando Freitas,1998589598,2022-09-06,C,Ativo
1640,Maria Alice Garcia,7607864875,2022-11-18,B,Inativo
1641,Ana Luiza Cassiano,2187411056,2022-03-16,C,Suspenso
1642,Raul Pastor,5730803710,2023-01-04,C,Suspenso
1643,Raul Pimenta,4313222575,2021-07-30,E,Inativo
1644,Maria Flor Monteiro,9968029290,2023-08-13,C,Ativo
1645,Dr. Rhavi Rodrigues,4496480376,2022-06-09,A,Ativo
1646,Davi Luiz Garcia,7222858600,2024-05-15,C,Suspenso
1647,Srta. Clara da Paz,6733584511,2022-09-28,E,Inativo
1648,Maria Sophia Oliveira,0695657829,2021-07-02,E,Ativo
1649,Sarah Rocha,4858919134,2022-07-19,D,Suspenso
1650,Dra. Mariana Alves,4201387120,2022-08-01,B,Suspenso
1651,Augusto Vasconcelos,9071761164,2024-05-08,D,Suspenso
1652,Yuri Almeida,5876064516,2022-07-10,A,Ativo
1653,Bryan Rocha,6680577403,2022-07-30,C,Ativo
1654,Enzo Gabriel Costa,8192515583,2021-06-17,D,Inativo
1655,Ryan Fogaça,6640339488,2023-08-29,C,Ativo
1656,Ágatha da Cruz,6477765479,2023-08-11,D,Ativo
1657,Maria Sophia Caldeira,1536645351,2021-11-22,B,Ativo
1658,Leonardo da Cruz,9531596154,2022-06-19,C,Suspenso
1659,Luísa Azevedo,9303956627,2021-09-05,B,Inativo
1660,Letícia Camargo,6048481540,2022-09-30,D,Ativo
1661,Valentina Brito,4989773355,2021-06-25,A,Inativo
1662,Luiz Fernando Sampaio,5422682040,2022-08-30,D,Inativo
1663,Manuela da Luz,5593280182,2024-05-09,C,Ativo
1664,Sra. Maya da Rocha,5254192794,2024-01-22,C,Inativo
1665,Henry Gabriel Câmara,8767641367,2021-09-07,E,Inativo
1666,Olivia Caldeira,8156046377,2024-01-10,A,Ativo
1667,Heloísa Peixoto,4209685627,2024-04-19,D,Suspenso
1668,Maria Eduarda Machado,1384022814,2024-03-19,B,Ativo
1669,Clara Costa,0182094394,2023-05-28,C,Inativo
1670,Sr. Gustavo Henrique Moreira,2657987091,2021-08-09,A,Ativo
1671,Mathias Costela,2364570415,2022-02-03,E,Suspenso
1672,Caio Cavalcante,9748912537,2022-10-04,B,Suspenso
1673,Srta. Sara Montenegro,4482705374,2023-02-26,D,Inativo
1674,Henrique da Costa,7562023247,2023-07-29,D,Ativo
1675,Ana Lívia Nunes,3525562578,2022-05-13,E,Suspenso
1676,Maysa Câmara,4174194783,2021-06-26,E,Ativo
1677,Elisa Gomes,6982215685,2023-08-21,C,Inativo
1678,Pietra Fogaça,8391871951,2023-11-17,A,Suspenso
1679,Isabel Nunes,6088337942,2023-02-15,A,Suspenso
1680,Fernanda Peixoto,0479584138,2021-11-27,A,Suspenso
1681,Ian Vasconcelos,6008781604,2023-04-29,B,Suspenso
1682,Rodrigo Andrade,5248686759,2023-06-12,A,Suspenso
1683,Srta. Lara Silveira,3162795319,2021-07-24,D,Inativo
1684,Laura Borges,4489318083,2024-02-05,C,Ativo
1685,Joana da Conceição,9606513073,2022-05-09,E,Suspenso
1686,Maria Júlia Araújo,0065146603,2021-09-16,C,Suspenso
1687,Nina Santos,7514273966,2023-06-22,C,Suspenso
1688,Cauê Montenegro,9809151702,2022-05-12,B,Inativo
1689,Sr. Davi Lucas Farias,0660869429,2022-08-19,E,Suspenso
1690,Sr. Yuri da Mata,3796898039,2022-05-27,E,Inativo
1691,Danilo Vieira,9115343522,2022-06-16,D,Inativo
1692,Sara Lima,4103150611,2021-08-21,A,Suspenso
1693,Renan Camargo,4577028762,2021-08-12,E,Ativo
1694,Sr. Rael Souza,4803299537,2024-03-28,E,Inativo
1695,Lucas Gabriel Peixoto,8668155514,2023-02-05,A,Ativo
1696,João Castro,7746528851,2024-01-08,D,Ativo
1697,João Cardoso,6559706090,2022-11-11,A,Inativo
1698,Fernanda Rios,6692781154,2023-10-10,B,Inativo
1699,Emanuelly Porto,0093918143,2022-03-24,E,Inativo
1700,Srta. Laís Peixoto,2178144325,2022-11-14,B,Ativo
1701,Dra. Maya Pimenta,9919142433,2024-01-18,B,Inativo
1702,Sr. Davi Luiz Cavalcante,6968560925,2021-10-01,D,Suspenso
1703,Sra. Aurora Cardoso,8877319078,2023-10-21,C,Ativo
1704,Luísa Gomes,2319123403,2022-02-10,B,Ativo
1705,Maria Julia Vasconcelos,8674317135,2023-07-19,B,Suspenso
1706,Yuri Jesus,1775862532,2022-06-30,B,Inativo
1707,Emanuel Rezende,3486106309,2023-09-26,E,Suspenso
1708,Dr. Ryan Silveira,1325813445,2023-05-09,A,Ativo
1709,Maria Fernanda Silveira,5826057415,2022-06-25,C,Ativo
1710,Henrique Alves,9101155453,2024-02-01,B,Ativo
1711,Pedro Henrique Novaes,2498596164,2022-08-30,D,Inativo
1712,Alice Porto,8575337580,2023-11-22,C,Ativo
1713,Dr. Miguel Camargo,6186854282,2022-08-04,E,Ativo
1714,Benjamin das Neves,4154288146,2022-06-30,B,Ativo
1715,Srta. Isadora Garcia,6729923006,2023-02-16,E,Suspenso
1716,Lucca Azevedo,8202850684,2023-11-08,B,Ativo
1717,Liam da Mota,8261128133,2024-05-28,B,Suspenso
1718,Ravi Lucca Caldeira,0167675234,2023-09-27,D,Suspenso
1719,Laura Viana,9625657971,2024-04-15,E,Ativo
1720,Maria Julia Costela,2595329649,2023-04-28,A,Suspenso
1721,Dr. Otávio Carvalho,0717391713,2023-01-13,C,Ativo
1722,Ana Liz Garcia,6329320224,2022-11-04,C,Suspenso
1723,Sr. Juan Dias,0965483673,2021-09-03,E,Suspenso
1724,Enzo Pacheco,4096307436,2021-10-21,E,Suspenso
1725,Marcos Vinicius Farias,8480548357,2023-07-27,D,Inativo
1726,Luara Pacheco,4477362190,2023-08-13,E,Ativo
1727,Vinícius Brito,4963841211,2021-08-03,E,Ativo
1728,Eduardo Aparecida,5061871043,2021-06-25,B,Ativo
1729,Sr. Luiz Otávio Garcia,4407618800,2023-03-11,B,Inativo
1730,Rhavi Macedo,9296104392,2024-02-18,E,Suspenso
1731,Isabella Monteiro,2478937033,2022-06-29,E,Suspenso
1732,Noah Pimenta,9662216175,2023-12-30,A,Suspenso
1733,Theodoro Ferreira,9452852451,2022-11-07,C,Ativo
1734,Daniela Garcia,2319089322,2022-12-29,D,Suspenso
1735,Leonardo Fernandes,6293231783,2022-06-04,A,Inativo
1736,Srta. Maria Luísa Martins,5003881748,2022-12-10,A,Suspenso
1737,Benjamin Barbosa,5273259127,2022-06-14,C,Suspenso
1738,Maria Isis Jesus,1751082138,2022-02-20,E,Inativo
1739,Joana Pereira,0921497988,2023-08-12,B,Ativo
1740,Luiz Felipe Correia,3187419687,2022-06-04,A,Inativo
1741,Ana Luiza Rodrigues,0401298083,2021-06-12,C,Suspenso
1742,Luara Mendonça,3612224933,2022-02-01,B,Ativo
1743,Otto Teixeira,7212497511,2023-05-16,E,Ativo
1744,Olivia Machado,6704331043,2023-06-05,C,Inativo
1745,Dra. Sara Guerra,7202924170,2021-12-22,B,Suspenso
1746,Ana Beatriz Macedo,9505721626,2023-09-06,D,Inativo
1747,Gabrielly Oliveira,6167597644,2024-03-19,A,Inativo
1748,Gustavo Farias,4169349776,2023-08-25,C,Suspenso
1749,Nina Correia,9540755236,2024-02-02,C,Ativo
1750,Sr. Vinícius Silva,9632025299,2023-09-10,C,Suspenso
1751,Samuel da Costa,2611522254,2023-07-12,D,Inativo
1752,Bruna Barros,3111573187,2022-10-14,D,Inativo
1753,Sra. Helena Andrade,5923081135,2022-03-08,D,Suspenso
1754,Clarice Pastor,9389248069,2022-07-17,C,Inativo
1755,Diego Marques,3697156799,2023-12-30,D,Suspenso
1756,Bernardo Camargo,3424116157,2022-03-17,A,Suspenso
1757,Luiza Leão,7583370891,2023-06-25,C,Inativo
1758,Alice Brito,7824073234,2022-10-16,E,Ativo
1759,Mariane Moreira,0647737571,2023-09-02,B,Suspenso
1760,Apollo Monteiro,5640064242,2023-11-11,E,Inativo
1761,Liz Cardoso,9443271006,2024-03-27,D,Ativo
1762,Antonella Ribeiro,4169117597,2023-07-07,E,Suspenso
1763,Gustavo da Mata,7142102417,2021-08-16,E,Ativo
1764,Josué Barbosa,2264999083,2023-09-19,D,Inativo
1765,Theo da Conceição,9133416343,2021-10-06,C,Suspenso
1766,Pedro Henrique Sousa,9154974483,2021-10-04,A,Ativo
1767,Guilherme Gomes,6447227345,2021-10-15,C,Inativo
1768,Theodoro Mendonça,7184965588,2023-03-18,A,Ativo
1769,Enzo Gabriel Sampaio,4920180191,2022-09-16,A,Suspenso
1770,Ísis Cirino,1528884622,2021-09-20,C,Ativo
1771,Maria Júlia Macedo,1725239660,2023-07-03,B,Suspenso
1772,Thiago Camargo,2111606165,2023-03-05,D,Inativo
1773,Ana Lívia Pereira,2628573070,2023-04-17,B,Ativo
1774,Levi Guerra,5097284615,2022-07-23,D,Ativo
1775,Gael Cunha,7547860100,2021-07-24,B,Suspenso
1776,Matheus Borges,5587531158,2021-12-08,E,Ativo
1777,Brayan Pinto,3356460462,2022-10-03,A,Suspenso
1778,Thiago Porto,5936201411,2024-02-23,A,Inativo
1779,Levi da Rocha,4239026742,2024-04-22,B,Inativo
1780,Arthur Miguel Abreu,2604501997,2024-03-18,E,Suspenso
1781,Sra. Joana Nogueira,2141279037,2022-04-03,E,Inativo
1782,Ester Sales,6969853830,2022-02-21,A,Ativo
1783,Levi Leão,9213881192,2023-07-21,B,Ativo
1784,Júlia Vieira,5253512969,2023-08-01,B,Suspenso
1785,Carolina Albuquerque,3337290311,2023-06-16,C,Suspenso
1786,Ana Vitória Moreira,5204134111,2021-09-20,B,Ativo
1787,Brayan Cassiano,7102740778,2021-12-23,C,Suspenso
1788,Ana Vitória da Cunha,1797077984,2022-02-20,E,Ativo
1789,José Pedro Cavalcanti,5642862527,2021-07-14,A,Ativo
1790,Dra. Ana Cecília Mendonça,9345600538,2023-12-04,A,Ativo
1791,Renan Carvalho,7783333142,2023-10-09,D,Ativo
1792,João Miguel Marques,8989249652,2022-05-28,B,Suspenso
1793,Mirella Melo,7634463562,2021-07-13,B,Suspenso
1794,Luísa Rodrigues,2886619227,2024-04-19,E,Inativo
1795,Marina Moraes,3956374699,2022-09-18,C,Suspenso
1796,Melissa Rios,7945500217,2021-11-13,D,Suspenso
1797,Luiz Otávio das Neves,8190109848,2023-07-02,C,Suspenso
1798,Srta. Eloá Cardoso,5848168655,2021-09-14,B,Ativo
1799,Davi Lucca Farias,2432128033,2023-08-22,C,Inativo
1800,Murilo Novais,0734714955,2024-03-08,E,Inativo
1801,Henry Gabriel Marques,5584167982,2022-10-26,C,Inativo
1802,Isaque Barbosa,5625715408,2021-12-09,A,Suspenso
1803,Dra. Lara Mendes,8625159230,2021-12-22,C,Ativo
1804,Theo Gomes,5039245503,2022-06-28,B,Ativo
1805,Olivia Dias,0530242760,2022-07-04,E,Inativo
1806,Pietra da Cruz,5491998017,2023-08-15,C,Ativo
1807,Vinícius Lima,4938112211,2021-07-04,C,Inativo
1808,Dra. Maria Júlia Araújo,7432026403,2023-08-12,D,Ativo
1809,Lara da Luz,0018252553,2021-12-18,E,Inativo
1810,Sr. Ravi Moura,9153425729,2021-09-26,C,Suspenso
1811,Vitor Gabriel Nogueira,4536530541,2022-12-11,C,Suspenso
1812,Lorenzo Pimenta,4712580626,2024-02-25,C,Inativo
1813,Fernanda da Luz,1636482671,2022-03-18,B,Ativo
1814,Gabriel Costela,9785979816,2022-06-27,A,Inativo
1815,Larissa Borges,2099521645,2021-11-10,B,Inativo
1816,Levi Sousa,0713197900,2022-03-26,C,Suspenso
1817,Davi Lucas Gomes,4366868865,2024-01-23,C,Suspenso
1818,Ana Beatriz Nogueira,2611274975,2023-06-15,E,Ativo
1819,João Guilherme Rocha,3137930048,2023-07-28,A,Inativo
1820,Arthur Pinto,2128490595,2022-04-28,C,Suspenso
1821,Sra. Aurora Jesus,1631507168,2023-07-20,E,Ativo
1822,Luiz Felipe Camargo,8898414054,2022-04-20,E,Inativo
1823,Francisco Câmara,7432522029,2021-10-17,E,Inativo
1824,Dra. Juliana Farias,6015221347,2021-06-08,A,Inativo
1825,Yasmin Sousa,0590152037,2021-08-15,C,Ativo
1826,Vicente Sá,3518120687,2021-11-18,E,Inativo
1827,Sra. Maria Júlia Pires,9086574475,2022-04-07,A,Inativo
1828,José Miguel Jesus,5305056542,2021-07-02,A,Ativo
1829,Dr. José Miguel Nascimento,4411258969,2021-10-08,B,Ativo
1830,Luiz Otávio Rodrigues,0472223484,2022-03-15,C,Suspenso
1831,Luan Rodrigues,0930906893,2022-07-11,A,Ativo
1832,Letícia da Rosa,2003875371,2022-12-16,B,Inativo
1833,Maria Alice Viana,9110532185,2023-06-20,D,Ativo
1834,Dra. Alícia Santos,8606767330,2023-12-19,D,Inativo
1835,Dr. Vicente Azevedo,5911408250,2022-08-11,D,Inativo
1836,Gabriela Cavalcante,7785789707,2023-12-09,B,Ativo
1837,Ana Cecília Rezende,2976895871,2024-05-14,D,Inativo
1838,Felipe da Luz,9382968678,2021-07-13,C,Inativo
1839,Bento Sampaio,9742326593,2021-06-16,C,Suspenso
1840,Srta. Elisa da Mota,8159715281,2022-11-13,A,Ativo
1841,Maria Vitória Moura,8791965701,2021-11-29,C,Ativo
1842,Melissa Jesus,3342186144,2021-12-30,E,Inativo
1843,Caio Cavalcante,2250007734,2022-03-28,D,Inativo
1844,Dr. Thales da Costa,2985493349,2023-02-25,D,Ativo
